gbifID,occurrenceID,basisOfRecord,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,individualCount,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,stateProvince,occurrenceStatus,license
1000001067,urn:catalog:POLL:1066,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-02-08,2021,2,8,44.511007,-77.57469,100,US,Pennsylvania,PRESENT,CC0_1_0
1000001068,urn:catalog:POLL:1067,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2020-09-02,2020,9,2,39.921863,-67.925384,50,US,Washington,PRESENT,CC_BY_NC_4_0
1000001069,urn:catalog:POLL:1068,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,5,2022-01-11,2022,1,11,26.385388,-72.189738,1000,US,Kansas,PRESENT,CC0_1_0
1000001070,urn:catalog:POLL:1069,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-10-22,2021,10,22,42.273553,-75.522056,10,US,Florida,PRESENT,CC_BY_4_0
1000001071,urn:catalog:POLL:1070,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-10-11,2021,10,11,26.777803,-121.476972,10,US,Wisconsin,PRESENT,CC_BY_4_0
1000001072,urn:catalog:POLL:1071,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-12-17,2023,12,17,38.757987,-118.496116,10,US,Wisconsin,PRESENT,CC0_1_0
1000001073,urn:catalog:POLL:1072,MACHINE_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2022-06-19,2022,6,19,41.363365,-91.783466,10,US,Virginia,PRESENT,CC_BY_NC_4_0
1000001074,urn:catalog:POLL:1073,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2020-03-05,2020,3,5,26.096663,-93.939943,10,US,Washington,PRESENT,CC_BY_NC_4_0
1000001075,urn:catalog:POLL:1074,MACHINE_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,3,2022-11-02,2022,11,2,30.039072,-98.167115,50,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000001076,urn:catalog:POLL:1075,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-07-31,2020,7,31,46.476134,-101.684614,500,US,Virginia,PRESENT,CC0_1_0
1000001077,urn:catalog:POLL:1076,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2020-08-29,2020,8,29,39.291548,-99.705397,500,US,Texas,PRESENT,CC_BY_NC_4_0
1000001078,urn:catalog:POLL:1077,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2021-05-07,2021,5,7,30.410864,-91.765369,50,US,Wisconsin,PRESENT,CC_BY_NC_4_0
1000001079,urn:catalog:POLL:1078,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2023-05-21,2023,5,21,41.076315,-124.3806,50,US,Colorado,PRESENT,CC_BY_NC_4_0
1000001080,urn:catalog:POLL:1079,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2020-12-03,2020,12,3,38.822634,-109.509245,100,US,Virginia,PRESENT,CC_BY_NC_4_0
1000001081,urn:catalog:POLL:1080,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2020-06-21,2020,6,21,36.537817,-94.698916,500,US,Virginia,PRESENT,CC_BY_4_0
1000001082,urn:catalog:POLL:1081,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-11-02,2021,11,2,47.928487,-82.972574,10,US,Alabama,PRESENT,CC0_1_0
1000001083,urn:catalog:POLL:1082,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-06-12,2020,6,12,40.902891,-114.48599,50,US,North Carolina,PRESENT,CC0_1_0
1000001084,urn:catalog:POLL:1083,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2021-04-09,2021,4,9,33.510587,-93.054333,10,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001085,urn:catalog:POLL:1084,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2022-09-21,2022,9,21,43.701762,-83.418568,500,US,South Dakota,PRESENT,CC0_1_0
1000001086,urn:catalog:POLL:1085,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2021-05-11,2021,5,11,45.729999,-98.93391,1000,US,New York,PRESENT,CC0_1_0
1000001087,urn:catalog:POLL:1086,MACHINE_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,25,2021-11-30,2021,11,30,27.505293,-122.942835,1000,US,South Dakota,PRESENT,CC_BY_4_0
1000001088,urn:catalog:POLL:1087,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,50,2021-01-29,2021,1,29,29.313271,-98.667081,50,US,Pennsylvania,PRESENT,CC0_1_0
1000001089,urn:catalog:POLL:1088,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2021-12-03,2021,12,3,29.689448,-107.454419,100,US,Arizona,PRESENT,CC_BY_4_0
1000001090,urn:catalog:POLL:1089,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,25,2020-11-03,2020,11,3,41.089083,-71.045148,10,US,Georgia,PRESENT,CC0_1_0
1000001091,urn:catalog:POLL:1090,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2020-07-01,2020,7,1,38.972949,-117.33473,50,US,Nebraska,PRESENT,CC_BY_4_0
1000001092,urn:catalog:POLL:1091,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-09-20,2021,9,20,39.355798,-86.982633,100,US,Oregon,PRESENT,CC_BY_4_0
1000001093,urn:catalog:POLL:1092,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-05-24,2021,5,24,47.078559,-121.468613,10,US,Georgia,PRESENT,CC0_1_0
1000001094,urn:catalog:POLL:1093,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-06-29,2021,6,29,43.121877,-98.8452,500,US,Virginia,PRESENT,CC_BY_4_0
1000001095,urn:catalog:POLL:1094,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-09-15,2021,9,15,27.570486,-92.646179,1000,US,Washington,PRESENT,CC_BY_4_0
1000001096,urn:catalog:POLL:1095,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,25,2021-08-16,2021,8,16,32.84017,-107.367591,100,US,Florida,PRESENT,CC0_1_0
1000001097,urn:catalog:POLL:1096,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2022-01-13,2022,1,13,34.949448,-98.333151,10,US,Illinois,PRESENT,CC_BY_4_0
1000001098,urn:catalog:POLL:1097,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-06-04,2023,6,4,34.003078,-115.095657,50,US,Alabama,PRESENT,CC_BY_4_0
1000001099,urn:catalog:POLL:1098,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2023-12-30,2023,12,30,40.563407,-107.012879,10,US,Nebraska,PRESENT,CC_BY_4_0
1000001100,urn:catalog:POLL:1099,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2023-12-16,2023,12,16,45.905434,-88.786386,50,US,South Dakota,PRESENT,CC_BY_4_0
1000001101,urn:catalog:POLL:1100,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2021-07-07,2021,7,7,31.845235,-107.146497,1000,US,Washington,PRESENT,CC_BY_4_0
1000001102,urn:catalog:POLL:1101,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,3,2020-01-21,2020,1,21,37.745051,-72.764773,1000,US,Alabama,PRESENT,CC_BY_NC_4_0
1000001103,urn:catalog:POLL:1102,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2021-07-07,2021,7,7,43.445826,-88.3666,10,US,Nebraska,PRESENT,CC_BY_4_0
1000001104,urn:catalog:POLL:1103,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2021-01-31,2021,1,31,34.489233,-99.277681,10,US,Minnesota,PRESENT,CC_BY_4_0
1000001105,urn:catalog:POLL:1104,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2021-09-16,2021,9,16,28.534835,-122.271476,50,US,Illinois,PRESENT,CC_BY_4_0
1000001106,urn:catalog:POLL:1105,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2020-04-14,2020,4,14,35.898823,-95.775971,50,US,Texas,PRESENT,CC_BY_4_0
1000001107,urn:catalog:POLL:1106,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,25,2020-07-10,2020,7,10,25.82534,-80.525366,100,US,California,PRESENT,CC0_1_0
1000001108,urn:catalog:POLL:1107,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2020-01-17,2020,1,17,47.117203,-109.230438,100,US,Alabama,PRESENT,CC_BY_NC_4_0
1000001109,urn:catalog:POLL:1108,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-02-17,2023,2,17,26.295709,-78.11052,100,US,Indiana,PRESENT,CC0_1_0
1000001110,urn:catalog:POLL:1109,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2021-01-27,2021,1,27,35.022961,-110.021111,10,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001111,urn:catalog:POLL:1110,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2021-02-28,2021,2,28,37.21715,-77.134583,100,US,Nebraska,PRESENT,CC_BY_4_0
1000001112,urn:catalog:POLL:1111,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,25,2020-05-08,2020,5,8,48.147292,-119.59707,10,US,New York,PRESENT,CC_BY_4_0
1000001113,urn:catalog:POLL:1112,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-02-27,2023,2,27,28.484524,-74.694437,1000,US,Florida,PRESENT,CC_BY_NC_4_0
1000001114,urn:catalog:POLL:1113,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-07-25,2021,7,25,27.246356,-95.796779,500,US,Washington,PRESENT,CC_BY_NC_4_0
1000001115,urn:catalog:POLL:1114,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2020-01-29,2020,1,29,24.708948,-107.449089,1000,US,Wisconsin,PRESENT,CC0_1_0
1000001116,urn:catalog:POLL:1115,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,25,2023-01-25,2023,1,25,28.233714,-109.255988,10,US,Georgia,PRESENT,CC_BY_NC_4_0
1000001117,urn:catalog:POLL:1116,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-10-30,2022,10,30,29.474551,-99.659393,10,US,Washington,PRESENT,CC_BY_4_0
1000001118,urn:catalog:POLL:1117,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-08-29,2020,8,29,39.633943,-67.054654,500,US,Georgia,PRESENT,CC0_1_0
1000001119,urn:catalog:POLL:1118,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-08-19,2020,8,19,29.772963,-111.831175,50,US,Virginia,PRESENT,CC_BY_NC_4_0
1000001120,urn:catalog:POLL:1119,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-02-27,2022,2,27,24.9925,-118.565043,50,US,Indiana,PRESENT,CC_BY_NC_4_0
1000001121,urn:catalog:POLL:1120,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,3,2023-07-31,2023,7,31,44.33884,-90.860478,50,US,Nebraska,PRESENT,CC0_1_0
1000001122,urn:catalog:POLL:1121,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2021-12-15,2021,12,15,33.274297,-96.408808,100,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000001123,urn:catalog:POLL:1122,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-01-28,2022,1,28,32.98872,-94.358714,50,US,Wisconsin,PRESENT,CC_BY_4_0
1000001124,urn:catalog:POLL:1123,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-03-12,2022,3,12,31.759497,-86.151213,100,US,Colorado,PRESENT,CC0_1_0
1000001125,urn:catalog:POLL:1124,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-02-14,2022,2,14,47.908959,-109.139216,100,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001126,urn:catalog:POLL:1125,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-12-26,2021,12,26,28.58277,-72.136763,50,US,Florida,PRESENT,CC_BY_4_0
1000001127,urn:catalog:POLL:1126,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2020-07-18,2020,7,18,46.057714,-99.448856,50,US,California,PRESENT,CC_BY_NC_4_0
1000001128,urn:catalog:POLL:1127,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2022-08-02,2022,8,2,43.14328,-117.077544,500,US,Colorado,PRESENT,CC0_1_0
1000001129,urn:catalog:POLL:1128,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2020-03-19,2020,3,19,26.335519,-81.817821,500,US,Wisconsin,PRESENT,CC_BY_NC_4_0
1000001130,urn:catalog:POLL:1129,MACHINE_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2022-08-13,2022,8,13,48.181498,-87.5215,100,US,Florida,PRESENT,CC_BY_NC_4_0
1000001131,urn:catalog:POLL:1130,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2022-05-05,2022,5,5,31.012783,-106.344754,500,US,New York,PRESENT,CC_BY_NC_4_0
1000001132,urn:catalog:POLL:1131,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2023-04-11,2023,4,11,26.86599,-88.762673,100,US,North Carolina,PRESENT,CC_BY_4_0
1000001133,urn:catalog:POLL:1132,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2021-04-11,2021,4,11,44.403542,-111.857938,10,US,Texas,PRESENT,CC_BY_4_0
1000001134,urn:catalog:POLL:1133,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,5,2021-08-03,2021,8,3,41.460213,-98.921737,100,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001135,urn:catalog:POLL:1134,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2023-12-10,2023,12,10,39.313251,-72.78378,100,US,Georgia,PRESENT,CC_BY_NC_4_0
1000001136,urn:catalog:POLL:1135,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-07-28,2022,7,28,28.243541,-116.821782,500,US,Kansas,PRESENT,CC0_1_0
1000001137,urn:catalog:POLL:1136,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-03-24,2021,3,24,35.983907,-102.264954,10,US,Washington,PRESENT,CC_BY_NC_4_0
1000001138,urn:catalog:POLL:1137,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2020-03-27,2020,3,27,43.233345,-77.284311,1000,US,Wisconsin,PRESENT,CC0_1_0
1000001139,urn:catalog:POLL:1138,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,25,2020-04-10,2020,4,10,31.786975,-68.754273,1000,US,Ohio,PRESENT,CC_BY_4_0
1000001140,urn:catalog:POLL:1139,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-10-28,2022,10,28,31.980556,-98.399247,1000,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001141,urn:catalog:POLL:1140,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2022-04-24,2022,4,24,24.575382,-95.347522,10,US,New York,PRESENT,CC0_1_0
1000001142,urn:catalog:POLL:1141,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2023-05-08,2023,5,8,28.681842,-91.600112,50,US,Texas,PRESENT,CC_BY_4_0
1000001143,urn:catalog:POLL:1142,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2020-03-27,2020,3,27,45.509735,-70.889982,10,US,Missouri,PRESENT,CC0_1_0
1000001144,urn:catalog:POLL:1143,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,5,2020-02-12,2020,2,12,35.101916,-75.15311,500,US,Iowa,PRESENT,CC_BY_4_0
1000001145,urn:catalog:POLL:1144,PRESERVED_SPECIMEN,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2023-11-09,2023,11,9,48.121628,-114.690435,100,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000001146,urn:catalog:POLL:1145,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2023-12-29,2023,12,29,33.996991,-99.386425,100,US,Missouri,PRESENT,CC0_1_0
1000001147,urn:catalog:POLL:1146,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-02-11,2021,2,11,41.664475,-97.819975,500,US,New York,PRESENT,CC_BY_NC_4_0
1000001148,urn:catalog:POLL:1147,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-10-25,2021,10,25,31.266057,-79.126974,500,US,Washington,PRESENT,CC0_1_0
1000001149,urn:catalog:POLL:1148,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-11-06,2022,11,6,33.231431,-89.833659,100,US,Pennsylvania,PRESENT,CC_BY_4_0
1000001150,urn:catalog:POLL:1149,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,3,2020-05-27,2020,5,27,29.077424,-86.882323,50,US,Texas,PRESENT,CC0_1_0
1000001151,urn:catalog:POLL:1150,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-10-03,2020,10,3,32.829497,-67.103505,50,US,Georgia,PRESENT,CC0_1_0
1000001152,urn:catalog:POLL:1151,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2020-08-19,2020,8,19,37.6337,-120.189798,50,US,Colorado,PRESENT,CC_BY_NC_4_0
1000001153,urn:catalog:POLL:1152,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,5,2020-12-31,2020,12,31,48.302549,-111.676935,500,US,Wisconsin,PRESENT,CC_BY_NC_4_0
1000001154,urn:catalog:POLL:1153,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2023-06-05,2023,6,5,40.440841,-101.045984,100,US,Missouri,PRESENT,CC_BY_NC_4_0
1000001155,urn:catalog:POLL:1154,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-03-11,2021,3,11,29.281903,-104.502512,100,US,Nebraska,PRESENT,CC_BY_4_0
1000001156,urn:catalog:POLL:1155,MACHINE_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,10,2021-02-02,2021,2,2,25.579075,-123.25538,100,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000001157,urn:catalog:POLL:1156,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-05-19,2023,5,19,27.532556,-119.222788,10,US,Washington,PRESENT,CC0_1_0
1000001158,urn:catalog:POLL:1157,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2023-11-15,2023,11,15,38.001325,-85.345186,10,US,Nebraska,PRESENT,CC_BY_4_0
1000001159,urn:catalog:POLL:1158,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,3,2021-05-13,2021,5,13,42.863848,-73.938843,1000,US,Missouri,PRESENT,CC_BY_NC_4_0
1000001160,urn:catalog:POLL:1159,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2021-06-23,2021,6,23,47.070061,-94.931947,10,US,Texas,PRESENT,CC0_1_0
